# frame_index,read_ok,t_before_read_ns,t_after_read_ns
198,1,45570163151936,45570183126315
199,1,45570183130084,45570203312957
200,1,45570203317219,45570223544756
201,1,45570223550618,45570243351848
202,1,45570243357482,45570263484776
203,1,45570263489227,45570283545612
204,1,45570283550482,45570303476580
205,1,45570303495037,45570323406658
206,1,45570323411564,45570347425752
207,1,45570347430543,45570367543723
208,1,45570367548429,45570387474881
209,1,45570387479260,45570407530789
210,1,45570407535328,45570427491164
211,1,45570427495806,45570447611887
212,1,45570447615557,45570467490326
213,1,45570467495107,45570487754747
214,1,45570487758594,45570507212154
215,1,45570507216145,45570527596828
216,1,45570527601419,45570547445438
217,1,45570547449888,45570567543204
218,1,45570567547652,45570587432383
219,1,45570587437433,45570607464539
220,1,45570607468926,45570627316147
221,1,45570627321378,45570647311273
222,1,45570647315878,45570667704647
223,1,45570667712886,45570687254123
224,1,45570687257947,45570707317312
225,1,45570707322083,45570727241847
226,1,45570727245830,45570747313064
227,1,45570747317127,45570767389155
228,1,45570767393385,45570787152710
229,1,45570787156679,45570807461756
230,1,45570807466813,45570827473850
231,1,45570827478186,45570847535164
232,1,45570847539582,45570867199067
233,1,45570867203828,45570887514438
234,1,45570887519257,45570907211712
235,1,45570907215532,45570927267390
236,1,45570927271119,45570947306691
237,1,45570947311509,45570967168437
238,1,45570967172482,45570987503531
239,1,45570987508428,45571007386791
240,1,45571007390385,45571027247987
241,1,45571027251700,45571047716952
242,1,45571047720829,45571067559254
243,1,45571067564504,45571087561254
244,1,45571087566099,45571111465213
245,1,45571111470412,45571131487847
246,1,45571131493149,45571151485221
247,1,45571151489462,45571171537139
248,1,45571171541950,45571191293180
249,1,45571191298360,45571211586385
250,1,45571211602708,45571231640938
251,1,45571231644682,45571251220327
252,1,45571251224246,45571271429047
253,1,45571271434595,45571291393947
254,1,45571291400183,45571311368586
255,1,45571311376385,45571331405707
256,1,45571331410096,45571351425404
257,1,45571351430420,45571371292576
258,1,45571371297414,45571391416404
259,1,45571391420019,45571411334859
260,1,45571411342297,45571431418349
261,1,45571431423763,45571451397366
262,1,45571451403178,45571471489533
263,1,45571471494981,45571491529949
264,1,45571491535229,45571511484114
265,1,45571511506259,45571531551400
266,1,45571531556713,45571551570565
267,1,45571551575271,45571571482685
268,1,45571571487822,45571591455586
269,1,45571591462338,45571611588582
270,1,45571611594412,45571631515543
271,1,45571631520859,45571651581916
272,1,45571651586935,45571671560370
273,1,45571671565833,45571691619305
274,1,45571691624707,45571712146459
275,1,45571712150499,45571731754389
276,1,45571731758309,45571751389713
277,1,45571751393665,45571771723949
278,1,45571771727245,45571791477842
279,1,45571791483024,45571813041937
280,1,45571813046017,45571831497330
281,1,45571831501938,45571851298493
282,1,45571851303672,45571875139705
283,1,45571875143870,45571895602710
284,1,45571895607891,45571915542427
285,1,45571915547819,45571935520615
286,1,45571935525607,45571955125818
287,1,45571955129946,45571975547351
288,1,45571975552462,45571995521264
289,1,45571995526580,45572015631584
290,1,45572015638095,45572035176399
291,1,45572035181093,45572055243611
292,1,45572055248118,45572075193115
293,1,45572075198441,45572095315904
294,1,45572095321477,45572115595303
295,1,45572115603121,45572138001537
296,1,45572138013293,45572155731783
297,1,45572155736721,45572175483617
