frame_index,t_monotonic_ns
179,141902790489749
180,141902810648265
181,141902834320475
182,141902854675585
183,141902874381350
184,141902894668287
185,141902915035622
186,141902934498388
187,141902955056776
188,141902974896941
189,141902994552869
190,141903014875433
191,141903035059542
192,141903055387074
193,141903074997930
194,141903095384454
195,141903115166742
196,141903135438395
197,141903155311885
198,141903175615650
199,141903195342207
200,141903215960094
201,141903235452659
202,141903255849388
203,141903275663179
204,141903295855693
205,141903315660564
206,141903339701510
207,141903359488555
208,141903379962219
209,141903399796246
210,141903419952257
211,141903439699245
212,141903460189310
213,141903479849234
214,141903500122369
215,141903519662586
216,141903539992912
217,141903559758895
218,141903580424817
219,141903599973109
220,141903619996435
221,141903640326664
222,141903660311016
223,141903679824646
224,141903700110877
225,141903719750471
226,141903740030075
227,141903759841509
228,141903780226312
229,141903800140052
230,141903819884593
231,141903843489357
232,141903863601687
233,141903883337666
234,141903903710848
235,141903923247865
236,141903943526460
237,141903963390644
238,141903983442516
239,141904003236656
240,141904023207758
241,141904043175991
242,141904062996102
243,141904082722054
244,141904102959580
245,141904122550210
246,141904142737526
247,141904162523076
248,141904182784598
249,141904202822201
250,141904222837715
251,141904242616686
252,141904262972424
253,141904283044716
254,141904303400129
255,141904322816122
256,141904346985040
257,141904366726973
258,141904387304851
259,141904407319419
260,141904427124834
261,141904446691876
262,141904466891453
263,141904486625836
264,141904507029871
265,141904526598252
266,141904546848094
267,141904566588123
268,141904586800809
269,141904606849859
270,141904626805520
271,141904646621274
272,141904666807099
273,141904686700401
274,141904707023382
275,141904726670160
276,141904746863652
277,141904766608539
278,141904787334046
279,141904806891120
280,141904826943573
281,141904850768552
282,141904870893467
283,141904890694202
284,141904911230111
285,141904930743064
286,141904951470789
287,141904970709081
288,141904991063630
289,141905011088878
290,141905031207908
291,141905051205165
292,141905071206880
293,141905090816055
294,141905111239363
295,141905131009300
296,141905151417869
297,141905171036050
298,141905191242820
299,141905211254990
300,141905231369088
301,141905251207431
302,141905271448492
303,141905291673023
304,141905311827541
305,141905331289507
306,141905355392925
307,141905375053785
308,141905395289197
309,141905415156935
310,141905435237999
311,141905455103627
312,141905475310087
313,141905495253239
314,141905515486844
315,141905535414901
316,141905555553785
317,141905575106316
318,141905595292381
319,141905615108720
320,141905635268143
321,141905654998953
322,141905675316931
323,141905695326755
324,141905715626220
325,141905735301160
326,141905755531503
327,141905775283726
328,141905796271114
329,141905815591946
330,141905835678292
331,141905859410273
332,141905879544459
333,141905899566794
334,141905919784934
335,141905939411995
336,141905959594145
337,141905979339029
338,141905999578770
339,141906019657232
340,141906040713403
341,141906059446861
342,141906079638912
343,141906099397870
344,141906119683239
345,141906139378067
346,141906159589575
347,141906179332360
348,141906199550264
349,141906219464420
350,141906239500067
351,141906259302808
352,141906279527232
353,141906300698015
354,141906319802707
355,141906339277233
356,141906363685255
357,141906383253231
358,141906403546842
359,141906423363794
360,141906443534973
361,141906463307090
362,141906483673155
363,141906503267438
364,141906523641778
365,141906544804603
366,141906563768436
367,141906583326755
368,141906603562760
369,141906623936504
370,141906645464578
371,141906663346938
372,141906683532374
373,141906703257735
374,141906723694829
375,141906743354061
376,141906763594549
377,141906783462628
378,141906803953883
379,141906823223408
380,141906843373074
381,141906867123148
382,141906887809486
383,141906907167324
384,141906927304351
385,141906948285948
386,141906967268897
387,141906986862007
388,141907010747582
389,141907032678562
390,141907052831905
391,141907072504639
392,141907092405329
393,141907108845221
394,141907126659203
395,141907146394859
396,141907166723130
397,141907186453812
398,141907206686300
399,141907226523021
400,141907246767485
401,141907266737999
402,141907286924730
403,141907306679131
404,141907326928792
405,141907349747089
406,141907370929793
407,141907391288198
408,141907410946728
409,141907430827550
410,141907450889243
411,141907470708993
412,141907490854207
413,141907510657458
414,141907530878793
415,141907551225884
416,141907571063115
417,141907590784747
418,141907610900746
419,141907630693147
420,141907650850190
421,141907670710222
422,141907690843515
423,141907710687048
424,141907730679866
425,141907750674627
426,141907770831720
427,141907790598292
428,141907810824799
429,141907830518410
430,141907850709032
431,141907874376957
432,141907894610616
433,141907914413231
434,141907934648839
435,141907954824405
436,141907974910461
437,141907994462469
438,141908014628449
439,141908034444324
440,141908056602763
441,141908074557718
442,141908094681186
443,141908114353882
444,141908134493961
445,141908154728277
446,141908174746369
447,141908194345723
448,141908214469141
449,141908234288081
450,141908254364087
451,141908274266349
452,141908294438206
453,141908314395923
454,141908334533366
455,141908354190706
456,141908378478678
457,141908398302081
458,141908418466460
459,141908438313469
460,141908458560791
461,141908478590711
462,141908498752980
463,141908518539915
464,141908538652517
465,141908559404557
466,141908578999104
467,141908598655733
468,141908618601003
469,141908638439689
470,141908658665477
471,141908678589806
472,141908698694573
473,141908718539123
474,141908738691408
475,141908758540877
476,141908778815213
477,141908798970994
478,141908818815395
479,141908838560966
480,141908858686704
481,141908882755383
482,141908902442146
483,141908922353456
484,141908942495470
485,141908962164490
486,141908982417638
487,141909002207219
488,141909022250946
489,141909042169051
490,141909063455588
491,141909082282732
492,141909102308688
493,141909122121239
494,141909142230479
495,141909162134635
496,141909182239224
497,141909202165198
498,141909222300635
499,141909242138044
500,141909262256834
501,141909282057205
502,141909303510899
503,141909322284458
504,141909342263087
505,141909362010592
506,141909386150182
507,141909405977009
508,141909426265439
509,141909446037182
510,141909466269005
511,141909486140105
512,141909506290906
513,141909526272832
514,141909546300413
515,141909566398715
516,141909586490446
517,141909606248419
518,141909626363563
519,141909647570806
520,141909666411792
521,141909686360824
522,141909706350169
523,141909726283032
524,141909746350458
525,141909766143093
526,141909786403016
527,141909807275976
528,141909826494155
529,141909846310445
530,141909866750686
531,141909890183855
532,141909910396941
533,141909930279010
534,141909952059725
535,141909970282888
536,141909990564989
537,141910010248052
538,141910030522795
539,141910050348438
540,141910070553612
541,141910090326934
542,141910110678616
543,141910130222265
544,141910150404225
545,141910170216521
546,141910190481200
547,141910210223012
548,141910230435824
549,141910250250886
550,141910270486387
551,141910290364179
552,141910311246496
553,141910330394391
554,141910350544814
555,141910370299603
556,141910395024157
557,141910414974970
558,141910434727812
559,141910454317923
560,141910474557502
561,141910494417273
562,141910514510793
563,141910534382565
564,141910554720156
565,141910574732834
566,141910594721436
567,141910614386127
568,141910634681093
569,141910654469616
570,141910674590483
571,141910694349191
572,141910714571681
573,141910734254983
574,141910754474503
575,141910774183446
576,141910794313217
577,141910815133429
578,141910834716010
579,141910854633472
580,141910874581299
581,141910898306165
582,141910919329456
583,141910938452489
584,141910958530493
585,141910978252647
586,141910998442408
587,141911018351490
588,141911038646012
589,141911058533992
590,141911078810295
591,141911098366551
592,141911118564628
593,141911138523180
594,141911158704627
595,141911178512446
596,141911198565469
597,141911218360965
598,141911238524034
599,141911258283714
600,141911278523499
601,141911298339369
602,141911318783762
603,141911338584530
604,141911358660833
605,141911378506123
606,141911402418193
607,141911422544953
608,141911442752428
609,141911462383487
610,141911482656447
611,141911502414862
612,141911522668905
613,141911542631555
614,141911564121335
615,141911582755150
616,141911602929623
617,141911622701587
618,141911642893965
619,141911662557977
620,141911682805889
621,141911702603346
622,141911722908166
623,141911742848866
624,141911762861656
625,141911782590777
626,141911802847025
627,141911822744552
628,141911842784176
629,141911862535354
630,141911882763449
631,141911906653237
632,141911926856569
633,141911947467640
634,141911966761816
635,141911986713809
636,141912007430028
637,141912026630048
638,141912046800185
639,141912067250961
640,141912086909262
641,141912106697327
642,141912126956954
643,141912146691122
644,141912167085282
645,141912186828272
646,141912206965541
647,141912226800528
648,141912247052994
649,141912266994282
650,141912287197008
651,141912306928173
652,141912327412262
653,141912347604565
654,141912367564459
655,141912387024547
656,141912411262384
657,141912430992895
658,141912451335025
659,141912471088784
660,141912491347947
661,141912511192690
662,141912531360147
663,141912551114891
664,141912572685722
665,141912591255133
666,141912611294052
667,141912631223708
668,141912652220095
669,141912671093587
670,141912691479858
671,141912711231045
672,141912731409755
673,141912751192586
674,141912771408826
675,141912791167708
676,141912811380290
677,141912831196649
678,141912851447119
679,141912871178638
680,141912891443125
681,141912915186197
682,141912935290504
683,141912955447706
684,141912975002711
685,141912994832994
686,141913015058677
687,141913034893001
688,141913055049729
689,141913075149919
690,141913095120168
691,141913114818042
692,141913135062899
693,141913154801448
694,141913175110927
695,141913194783321
696,141913215035127
697,141913234863320
698,141913255065160
699,141913274824461
700,141913295033680
701,141913314763408
702,141913335047543
703,141913354871292
704,141913375003091
705,141913394845444
706,141913418999414
707,141913438917783
708,141913459202723
709,141913478818535
710,141913499085801
711,141913518829360
712,141913539114813
713,141913558638919
714,141913579089384
715,141913598839550
716,141913619051850
717,141913638880476
718,141913658997239
719,141913678876450
720,141913698992182
721,141913718814961
722,141913739134104
723,141913758745612
724,141913779005022
725,141913798824199
726,141913819115280
727,141913838887001
728,141913859202977
729,141913878803686
730,141913899075679
731,141913922851572
732,141913943009501
733,141913962689816
734,141913982983453
735,141914002864759
736,141914023141243
737,141914042809386
738,141914062961109
739,141914082993758
740,141914103273416
741,141914122800771
742,141914143089239
743,141914163787772
744,141914183042086
745,141914202714907
746,141914222988964
747,141914242703114
748,141914262839290
749,141914282595323
750,141914302794157
751,141914322870922
752,141914342804989
753,141914362544819
754,141914382719282
755,141914402403942
756,141914426803919
757,141914446558679
758,141914466816072
759,141914486583985
760,141914506756215
761,141914526594562
762,141914546865607
763,141914566639994
764,141914587041800
765,141914606776635
766,141914626817133
767,141914646709058
768,141914666846552
769,141914686688024
770,141914706773704
771,141914726626436
772,141914746900987
773,141914766659802
774,141914787257920
775,141914806694337
776,141914827211370
777,141914846915596
778,141914867024121
779,141914886580347
780,141914907231470
781,141914931197837
782,141914951863347
783,141914970987435
784,141914990846438
785,141915010614273
786,141915030787054
787,141915050708675
788,141915070666229
789,141915090603447
790,141915110758766
791,141915130546360
792,141915150849734
793,141915170556427
794,141915190774355
795,141915210599017
796,141915230752253
797,141915250602160
798,141915270744483
799,141915290655417
800,141915310784285
801,141915331197868
802,141915350850657
803,141915370701657
804,141915390822179
805,141915410724615
806,141915434764663
807,141915454605431
808,141915474845345
809,141915494644740
810,141915515018967
811,141915534668934
812,141915554841416
813,141915574735516
814,141915595208993
815,141915614877476
816,141915634887866
817,141915655062265
818,141915675155622
819,141915694974618
820,141915715021757
821,141915734658529
822,141915754886260
823,141915774751705
824,141915794842869
825,141915814731130
826,141915835204978
827,141915854837900
828,141915874823339
829,141915894598971
830,141915914933963
831,141915938665699
832,141915958948207
833,141915978627043
834,141915998530115
835,141916018387033
836,141916038557259
837,141916058291852
838,141916080092881
839,141916098375318
840,141916118593815
841,141916138353240
842,141916158584722
843,141916178458993
844,141916198562012
845,141916218429301
846,141916238440693
847,141916258323339
848,141916278493716
849,141916298205187
850,141916318387105
851,141916338483089
852,141916358299570
853,141916377986840
854,141916398134952
855,141916418406014
856,141916442305959
857,141916461995194
858,141916482361805
859,141916502264194
860,141916522632251
861,141916542478415
862,141916562690387
863,141916582815196
864,141916602797679
865,141916622726890
866,141916642709801
867,141916662516395
868,141916682582533
869,141916702405253
870,141916722772164
871,141916742477041
872,141916762616576
873,141916782491927
874,141916802674743
875,141916822680534
876,141916842869338
877,141916862606257
878,141916882674862
879,141916903379337
880,141916922753985
881,141916946629977
882,141916966631079
883,141916986499014
884,141917006611833
885,141917026640849
886,141917046716212
887,141917066485203
888,141917087067987
889,141917106625344
890,141917126938604
891,141917146510827
892,141917166821441
893,141917186558208
894,141917206699762
895,141917226478142
896,141917246629208
897,141917266446903
898,141917286773095
899,141917306657561
900,141917326709818
901,141917346738779
902,141917370506363
903,141917386366031
904,141917406587753
905,141917426378350
906,141917450511470
907,141917470432523
908,141917490685015
909,141917510451203
910,141917530565235
911,141917550458628
912,141917570566984
913,141917591300849
914,141917610804468
915,141917630667842
916,141917650646173
917,141917670476055
918,141917690686953
919,141917710351451
920,141917730527967
921,141917750360449
922,141917770462223
923,141917790357199
924,141917810492323
925,141917830540660
926,141917850862905
927,141917870628651
928,141917890687312
929,141917911251092
930,141917930954417
931,141917955124423
932,141917974828955
933,141917994679261
934,141918015992727
935,141918034518685
936,141918054750269
937,141918074470576
938,141918096546876
939,141918114665915
940,141918134798642
941,141918154585816
942,141918174767872
943,141918194530291
944,141918215003244
945,141918234566153
946,141918254699359
947,141918274573382
948,141918294709453
949,141918314577074
950,141918334941981
951,141918354910572
952,141918374909245
953,141918394549437
954,141918414739841
955,141918434621402
956,141918458760855
957,141918478744837
958,141918499022744
959,141918518530354
960,141918538766961
961,141918558446063
962,141918578749299
963,141918599364619
964,141918618717420
965,141918638568284
966,141918658757789
967,141918678694950
968,141918698614990
969,141918718415836
970,141918738644823
971,141918758369375
972,141918778698147
973,141918798517198
974,141918818639052
975,141918838837616
976,141918858810379
977,141918878545219
978,141918898450604
979,141918918328183
980,141918938776883
981,141918962189291
982,141918982661293
983,141919002346090
984,141919022491333
985,141919042352223
986,141919062494802
987,141919082532223
988,141919103512640
989,141919122554261
990,141919142687285
991,141919162415161
992,141919182666572
993,141919202461192
994,141919222655766
995,141919242466361
996,141919262661804
997,141919282537203
998,141919302655511
999,141919322427612
1000,141919344082595
1001,141919362575869
1002,141919382738890
1003,141919402429577
1004,141919423610398
1005,141919442560044
1006,141919466637790
1007,141919486486729
1008,141919506691378
1009,141919526349672
1010,141919546597048
1011,141919566327251
1012,141919586533463
1013,141919606586210
1014,141919626580565
1015,141919646356605
1016,141919666416881
1017,141919686397877
1018,141919706409280
1019,141919726166007
1020,141919746326783
1021,141919766248273
1022,141919786534111
1023,141919806325761
1024,141919826472095
1025,141919847919898
1026,141919866670046
1027,141919886399617
1028,141919906537109
1029,141919926365874
1030,141919946777641
1031,141919970345800
1032,141919990511313
1033,141920010480133
1034,141920030481030
1035,141920050285556
1036,141920070551876
1037,141920090636882
1038,141920110706489
1039,141920130530140
1040,141920150626556
1041,141920172268216
1042,141920190816065
1043,141920210500287
1044,141920230598381
1045,141920250389458
1046,141920270589984
1047,141920290362950
1048,141920310534193
1049,141920330315433
1050,141920352046757
1051,141920370483505
1052,141920390556735
1053,141920410348605
1054,141920430490829
1055,141920450315586
1056,141920483279472
1057,141920498928055
1058,141920517825995
1059,141920542159081
1060,141920560643418
1061,141920581110838
1062,141920599883516
1063,141920615308305
1064,141920635228530
1065,141920656444940
1066,141920679233237
1067,141920699456904
1068,141920714525045
1069,141920734406906
1070,141920754491681
1071,141920774359056
1072,141920794887622
1073,141920814449926
1074,141920834612053
1075,141920854756798
1076,141920874741060
1077,141920894663162
1078,141920915499700
1079,141920934543559
1080,141920955386829
1081,141920978454911
1082,141920998697869
1083,141921018685766
1084,141921038662838
1085,141921058587345
1086,141921078568615
1087,141921099305991
1088,141921118697803
1089,141921138583326
1090,141921158638149
1091,141921178429448
1092,141921198608561
1093,141921218478648
1094,141921238620398
1095,141921258493263
1096,141921278660030
1097,141921298476933
1098,141921318689788
1099,141921338484292
1100,141921358971388
1101,141921378667025
1102,141921399064096
1103,141921418582237
1104,141921438733121
1105,141921458578334
1106,141921482690923
1107,141921502681148
1108,141921522702982
1109,141921542608801
1110,141921562717429
1111,141921582519533
1112,141921603413666
1113,141921622799986
1114,141921642900738
1115,141921662489176
1116,141921682961793
1117,141921702725510
1118,141921722715280
1119,141921742680760
1120,141921762652711
1121,141921782546031
1122,141921802800231
1123,141921822488984
1124,141921842705130
1125,141921862547383
1126,141921883174741
1127,141921902369542
1128,141921922632712
1129,141921942551535
1130,141921962805450
1131,141921986570437
1132,141922006854102
1133,141922026495133
1134,141922046690760
1135,141922066496787
1136,141922086696608
1137,141922106899937
1138,141922126690947
1139,141922146473272
1140,141922166665277
1141,141922186484985
1142,141922206591020
1143,141922226428351
1144,141922246715979
1145,141922266337205
1146,141922286459666
1147,141922306482333
1148,141922326547890
1149,141922346475390
1150,141922366762105
1151,141922387827524
1152,141922406435933
1153,141922427848120
1154,141922446480842
1155,141922466304268
1156,141922490370393
1157,141922510256352
1158,141922530438853
1159,141922550321328
1160,141922570495773
1161,141922590254048
1162,141922611535998
1163,141922630378780
1164,141922650404534
1165,141922670275229
1166,141922690412601
1167,141922710215015
1168,141922730433980
1169,141922750332668
1170,141922770474159
1171,141922790331161
1172,141922810402247
1173,141922830300098
1174,141922850655445
1175,141922870481198
1176,141922890657601
1177,141922910902736
1178,141922930468971
1179,141922951272479
1180,141922970572082
1181,141922994314162
1182,141923014434606
1183,141923034244504
1184,141923054508833
1185,141923074178747
1186,141923094454522
1187,141923116656733
1188,141923134684054
1189,141923154302271
1190,141923174941544
1191,141923194317111
1192,141923214523805
1193,141923234458480
1194,141923254467221
1195,141923274390897
1196,141923294473934
1197,141923314341197
1198,141923334492001
1199,141923354973425
1200,141923374502660
1201,141923394394565
1202,141923414507598
1203,141923434268978
1204,141923454508875
1205,141923474296068
1206,141923498400776
1207,141923518315267
1208,141923538447267
1209,141923558361421
1210,141923578626514
1211,141923598520793
1212,141923619738632
1213,141923638550666
1214,141923658745938
1215,141923678444286
1216,141923698575743
1217,141923718371008
1218,141923738556358
1219,141923758530926
1220,141923778547471
1221,141923798376561
1222,141923818521088
1223,141923838363527
1224,141923860375735
1225,141923878736354
1226,141923898564243
1227,141923918368136
1228,141923939052082
1229,141923958758330
1230,141923978508373
1231,141924002396844
1232,141924022516171
1233,141924042350668
1234,141924062708611
1235,141924082357301
1236,141924102480337
1237,141924122072522
1238,141924142458057
1239,141924162057268
1240,141924182389864
1241,141924202139261
1242,141924222373102
1243,141924242081575
1244,141924262337998
1245,141924282328227
1246,141924302362025
1247,141924322237683
1248,141924342379313
1249,141924363364965
1250,141924382409059
1251,141924402180934
1252,141924422378191
1253,141924442321417
1254,141924462596563
1255,141924482237355
1256,141924506364501
1257,141924526337036
1258,141924546458745
1259,141924566517667
1260,141924586427313
1261,141924606808000
1262,141924627209297
1263,141924646694581
1264,141924666707922
1265,141924686488422
1266,141924706549973
1267,141924726371263
1268,141924746452656
1269,141924766506759
1270,141924786874946
1271,141924806537629
1272,141924826724268
1273,141924846611915
1274,141924868155800
1275,141924886991467
1276,141924906788391
1277,141924926777133
1278,141924947338652
1279,141924966653886
1280,141924986869577
1281,141925010629737
1282,141925030691965
1283,141925050639006
1284,141925070750403
1285,141925090744401
1286,141925111710328
1287,141925130978855
1288,141925150824613
1289,141925170545497
1290,141925190736418
1291,141925210594664
1292,141925230660479
1293,141925250583718
1294,141925270737126
1295,141925290633306
1296,141925310682819
1297,141925330584317
1298,141925350730300
1299,141925371527607
1300,141925390838491
1301,141925410532132
1302,141925432421912
1303,141925450755486
1304,141925471106782
1305,141925490619857
1306,141925514902301
1307,141925534548934
1308,141925554671196
1309,141925574419928
1310,141925594721267
1311,141925616186080
1312,141925634790997
1313,141925654613335
1314,141925674679398
1315,141925694644315
1316,141925714557912
1317,141925734479239
1318,141925754726527
1319,141925774500256
1320,141925794513343
1321,141925814603197
1322,141925834678682
1323,141925854478060
1324,141925875275245
1325,141925894558988
1326,141925914621756
1327,141925934479357
1328,141925954927484
1329,141925974526463
1330,141925994592401
1331,141926018465570
1332,141926038635769
1333,141926058360490
1334,141926078568654
1335,141926098486028
1336,141926120459198
1337,141926138497822
1338,141926159059532
1339,141926180134856
1340,141926199087620
1341,141926218572350
1342,141926238578779
1343,141926258364527
1344,141926278410800
1345,141926298460251
1346,141926318672182
1347,141926338487831
1348,141926358602615
1349,141926378931195
1350,141926398650460
1351,141926418653896
1352,141926438605971
1353,141926458482682
1354,141926478628777
1355,141926498442874
1356,141926522594491
1357,141926542469016
1358,141926562513813
1359,141926582401102
1360,141926602566513
1361,141926623510434
1362,141926642754084
1363,141926662465775
1364,141926682575978
1365,141926702424806
1366,141926722626881
1367,141926742432491
1368,141926762558797
1369,141926782601507
1370,141926802623599
1371,141926822426647
1372,141926842447363
1373,141926862407124
1374,141926882657968
1375,141926902779265
1376,141926922503124
1377,141926942320921
1378,141926962719832
1379,141926982272035
1380,141927002624303
1381,141927026449969
1382,141927046527230
1383,141927066462996
1384,141927086451896
1385,141927106383983
1386,141927126826585
1387,141927146480062
1388,141927166584005
1389,141927186434581
1390,141927206564401
1391,141927226492056
1392,141927246592121
1393,141927266476036
1394,141927286575184
1395,141927306425477
1396,141927326565977
1397,141927346619943
1398,141927367875664
1399,141927388481570
1400,141927406681631
1401,141927426446526
1402,141927446609649
1403,141927466395128
1404,141927486572846
1405,141927506697155
1406,141927530591324
1407,141927550961576
1408,141927570519482
1409,141927590567997
1410,141927610576560
1411,141927630676840
1412,141927650646788
1413,141927670578586
1414,141927690694106
1415,141927710777262
1416,141927730608650
1417,141927750773261
1418,141927770627131
1419,141927790724732
1420,141927810656565
1421,141927830782403
1422,141927850632293
1423,141927871531391
1424,141927890637986
1425,141927910836518
1426,141927930711797
1427,141927951659984
1428,141927970595280
1429,141927990733611
1430,141928010844160
1431,141928034622367
1432,141928054600395
1433,141928074485517
1434,141928094454896
1435,141928114491992
1436,141928134574129
1437,141928154738925
1438,141928174544061
1439,141928194646952
1440,141928214558220
1441,141928234618446
1442,141928254505616
1443,141928274638433
1444,141928294450166
1445,141928314527694
1446,141928334583567
1447,141928354628765
1448,141928375374189
1449,141928394664542
1450,141928414555086
1451,141928435345264
1452,141928454692252
1453,141928474680081
1454,141928494405087
1455,141928514559008
1456,141928538585005
1457,141928558426183
1458,141928578457262
1459,141928598517343
1460,141928618580975
1461,141928638769329
1462,141928658554499
1463,141928678558595
1464,141928698493912
1465,141928718547926
1466,141928738592374
1467,141928758534583
1468,141928778445574
1469,141928798480645
1470,141928818444609
1471,141928838635435
1472,141928858572408
1473,141928879234556
1474,141928898599177
1475,141928918602307
1476,141928938519181
1477,141928958690069
1478,141928978590075
1479,141928998596937
1480,141929018527270
1481,141929042702220
1482,141929062527693
1483,141929082765446
1484,141929102606503
1485,141929123914876
1486,141929142771906
1487,141929162703739
1488,141929183144445
1489,141929202591452
1490,141929222696552
1491,141929242722267
1492,141929262552185
1493,141929282682144
1494,141929302534651
1495,141929322650163
1496,141929342619956
1497,141929362582443
1498,141929382919269
1499,141929402594193
1500,141929422715933
1501,141929442676716
1502,141929462566237
1503,141929482589511
1504,141929502544720
1505,141929522718641
1506,141929546396715
1507,141929566627109
1508,141929586491038
1509,141929606554983
1510,141929627466504
1511,141929646669597
1512,141929666661638
1513,141929686586827
1514,141929706534162
1515,141929726470276
1516,141929746450397
1517,141929766569239
1518,141929786504346
1519,141929806506981
1520,141929826440672
1521,141929846563169
1522,141929866581178
1523,141929886863606
1524,141929906673365
1525,141929926607957
1526,141929947601319
1527,141929966668503
1528,141929986507390
1529,141930006480661
1530,141930026474236
1531,141930050534576
1532,141930070759304
1533,141930090451183
1534,141930110495339
1535,141930132370832
1536,141930150520387
1537,141930170631973
1538,141930190535418
1539,141930210556221
1540,141930230503764
1541,141930250484709
1542,141930270428259
1543,141930290529008
1544,141930310442103
1545,141930330474882
1546,141930350337119
1547,141930370484315
1548,141930390646319
1549,141930410684668
1550,141930430480645
1551,141930450560155
1552,141930470432952
1553,141930490497964
1554,141930510444588
1555,141930530533611
1556,141930554712149
1557,141930574479670
1558,141930594749656
1559,141930614582812
1560,141930635300415
1561,141930656707631
1562,141930674582813
1563,141930695357784
1564,141930714674636
1565,141930734572176
1566,141930754423462
1567,141930774482529
1568,141930794570515
1569,141930814516758
1570,141930834411395
1571,141930854671634
1572,141930874429285
1573,141930894852456
1574,141930914527914
1575,141930935395965
1576,141930954918220
1577,141930974542958
1578,141930994593548
1579,141931014445873
1580,141931034523422
1581,141931058405852
1582,141931078728889
1583,141931098724212
1584,141931118592658
1585,141931141671704
1586,141931158724139
1587,141931178381847
1588,141931198620426
1589,141931218387454
1590,141931238613284
1591,141931258375941
1592,141931278601871
1593,141931298405747
1594,141931318626114
1595,141931338419088
1596,141931358642520
1597,141931378665206
1598,141931398814563
1599,141931418360908
1600,141931439102327
1601,141931458452432
1602,141931478488642
1603,141931498348783
1604,141931518537127
1605,141931538168371
1606,141931562349730
1607,141931582179482
1608,141931602530330
1609,141931622180854
1610,141931642817813
1611,141931662302518
1612,141931682522062
1613,141931702429322
1614,141931722544417
1615,141931742362036
1616,141931762507620
1617,141931782360827
1618,141931802728142
1619,141931822363159
1620,141931842505028
1621,141931862360239
1622,141931883161588
1623,141931902455188
1624,141931922508642
1625,141931942332432
1626,141931962761417
1627,141931982257064
1628,141932002699763
1629,141932022405983
1630,141932042614939
1631,141932066385616
1632,141932086663066
1633,141932106384889
1634,141932126648596
1635,141932146986856
1636,141932166880525
1637,141932186635773
1638,141932207041243
1639,141932226531187
1640,141932246890740
1641,141932266526726
1642,141932286815002
1643,141932306476327
1644,141932326735448
1645,141932346463604
1646,141932366755368
1647,141932387697291
1648,141932408307814
1649,141932428621368
1650,141932446777806
1651,141932466607892
1652,141932486823164
1653,141932506582236
1654,141932526711237
1655,141932546475370
1656,141932570731866
1657,141932590512341
1658,141932610818308
1659,141932630516179
1660,141932650847290
1661,141932670695273
1662,141932690892130
