# frame_index,read_ok,t_before_read_ns,t_after_read_ns
198,1,6262356146468,6262376172949
199,1,6262376194177,6262404587156
200,1,6262404594990,6262417671287
201,1,6262417677294,6262436339262
202,1,6262436344285,6262456398287
203,1,6262456403217,6262476276696
204,1,6262476281445,6262496385412
205,1,6262496406150,6262516339696
206,1,6262516344900,6262536377118
207,1,6262536382942,6262556382879
208,1,6262556387631,6262576330658
209,1,6262576335554,6262596330381
210,1,6262596336102,6262617181151
211,1,6262617186715,6262636304335
212,1,6262636310101,6262657353783
213,1,6262657359830,6262676412161
214,1,6262676417997,6262696406245
215,1,6262696410609,6262716260380
216,1,6262716266047,6262736316002
217,1,6262736320392,6262756296217
218,1,6262756300945,6262776410734
219,1,6262776416130,6262796395644
220,1,6262796401534,6262816408321
221,1,6262816412856,6262836362999
222,1,6262836367632,6262856437316
223,1,6262856442469,6262880322648
224,1,6262880327807,6262900572066
225,1,6262900576674,6262920236992
226,1,6262920241391,6262940324307
227,1,6262940329279,6262960222460
228,1,6262960227361,6262980352774
229,1,6262980357294,6263000401328
230,1,6263000406535,6263020459158
231,1,6263020463103,6263040358865
232,1,6263040363534,6263060440805
233,1,6263060447133,6263080658673
234,1,6263080663168,6263100478634
235,1,6263100492662,6263120342499
236,1,6263120346807,6263148351645
237,1,6263148356525,6263160702300
238,1,6263160706689,6263180337250
239,1,6263180342619,6263200581019
240,1,6263200585458,6263220349896
241,1,6263220355218,6263240623966
242,1,6263240627786,6263260387533
243,1,6263260392042,6263280619369
244,1,6263280623116,6263300324201
245,1,6263300328933,6263320577943
246,1,6263320582114,6263340272588
247,1,6263340278374,6263360539693
248,1,6263360544074,6263380303796
249,1,6263380309371,6263400768461
250,1,6263400773471,6263420337417
251,1,6263420358357,6263440633329
252,1,6263440637254,6263460352794
253,1,6263460357612,6263480715849
254,1,6263480720325,6263500371077
255,1,6263500376353,6263520620552
256,1,6263520624659,6263540350142
257,1,6263540354968,6263560615638
258,1,6263560620013,6263580451552
259,1,6263580456373,6263600606070
260,1,6263600610280,6263624297943
261,1,6263624303967,6263644615056
262,1,6263644620063,6263664332398
263,1,6263664337933,6263684574336
264,1,6263684578467,6263704252716
265,1,6263704274665,6263724579556
266,1,6263724583995,6263744420790
267,1,6263744426478,6263764736739
268,1,6263764740822,6263784571655
269,1,6263784576931,6263804584742
270,1,6263804589003,6263824348919
271,1,6263824354648,6263844509584
272,1,6263844513786,6263864693083
273,1,6263864698245,6263885857507
274,1,6263885863149,6263904335683
275,1,6263904340981,6263924500075
276,1,6263924504603,6263944572853
277,1,6263944577488,6263964531836
278,1,6263964536271,6263984297607
279,1,6263984302707,6264004525640
280,1,6264004530279,6264024238106
281,1,6264024243439,6264044516468
282,1,6264044520467,6264064300719
283,1,6264064305798,6264084521601
284,1,6264084525604,6264104268242
285,1,6264104273576,6264124217195
286,1,6264124222573,6264152396205
287,1,6264152405847,6264172270555
288,1,6264172278458,6264192088994
289,1,6264192095105,6264205722867
290,1,6264205727776,6264224240884
291,1,6264224245875,6264244433017
292,1,6264244438696,6264264235971
293,1,6264264240691,6264284533898
294,1,6264284538570,6264304297205
295,1,6264304302746,6264324478357
296,1,6264324483526,6264344320283
297,1,6264344325254,6264364595933
298,1,6264364601521,6264388324372
299,1,6264388330016,6264408557307
300,1,6264408562796,6264428228453
301,1,6264428249027,6264448367138
302,1,6264448372534,6264468207820
