# frame_index,read_ok,t_before_read_ns,t_after_read_ns
198,1,48848317403833,48848337447791
199,1,48848337452070,48848357517665
200,1,48848357521328,48848377421781
201,1,48848377427564,48848397593097
202,1,48848397596945,48848417556193
203,1,48848417559669,48848437689819
204,1,48848437695721,48848457480592
205,1,48848457500440,48848477563843
206,1,48848477567358,48848497417668
207,1,48848497423000,48848521536740
208,1,48848521540374,48848541526863
209,1,48848541531365,48848561485642
210,1,48848561520473,48848581097805
211,1,48848581113665,48848601603029
212,1,48848601606869,48848621421613
213,1,48848621427645,48848641562446
214,1,48848641565892,48848661426382
215,1,48848661431812,48848681506247
216,1,48848681509780,48848701071614
217,1,48848701076350,48848721993338
218,1,48848721997364,48848742060763
219,1,48848742066818,48848763249160
220,1,48848763254016,48848782304855
221,1,48848782309708,48848801268161
222,1,48848801271278,48848821285672
223,1,48848821289569,48848841619850
224,1,48848841623551,48848862814840
225,1,48848862818341,48848881688695
226,1,48848881692149,48848901462978
227,1,48848901466121,48848921535100
228,1,48848921538602,48848941450735
229,1,48848941454322,48848961558712
230,1,48848961563343,48848981444660
231,1,48848981449493,48849001585205
232,1,48849001588069,48849021396018
233,1,48849021404589,48849041514817
234,1,48849041519633,48849061489374
235,1,48849061493163,48849081261820
236,1,48849081265604,48849101544549
237,1,48849101548812,48849121556871
238,1,48849121561946,48849141420098
239,1,48849141426211,48849161583276
240,1,48849161586782,48849181561323
241,1,48849181564970,48849201529349
242,1,48849201532651,48849221474384
243,1,48849221477927,48849241538313
244,1,48849241542128,48849265397102
245,1,48849265404683,48849285525139
246,1,48849285529955,48849305555297
247,1,48849305560186,48849325260959
248,1,48849325264975,48849345329075
249,1,48849345333693,48849365674080
250,1,48849365677450,48849385518764
251,1,48849385522553,48849405581123
252,1,48849405585217,48849425421872
253,1,48849425426706,48849445455743
254,1,48849445460466,48849465331864
255,1,48849465336628,48849485482497
256,1,48849485486478,48849505306125
257,1,48849505310696,48849525607570
258,1,48849525612881,48849545203342
259,1,48849545207185,48849566572055
260,1,48849566576674,48849585177211
261,1,48849585181185,48849605626095
262,1,48849605629794,48849625585985
263,1,48849625603105,48849645538490
264,1,48849645543075,48849665383505
265,1,48849665409220,48849685477720
266,1,48849685482511,48849705392043
267,1,48849705400639,48849725538082
268,1,48849725542508,48849745246247
269,1,48849745252113,48849765549179
270,1,48849765553798,48849785340168
271,1,48849785345734,48849805472031
272,1,48849805476477,48849825178630
273,1,48849825182469,48849845582791
274,1,48849845588177,48849865188279
275,1,48849865193340,48849885435251
276,1,48849885439501,48849905064749
277,1,48849905068895,48849925540346
