# frame_index,read_ok,t_before_read_ns,t_after_read_ns
198,1,29305031238562,29305051037897
199,1,29305051059280,29305071125678
200,1,29305071131162,29305090966399
201,1,29305090973589,29305111102775
202,1,29305111107607,29305131068382
203,1,29305131073858,29305151086515
204,1,29305151091513,29305171081614
205,1,29305171101868,29305195072274
206,1,29305195077820,29305215130395
207,1,29305215135624,29305235046713
208,1,29305235051095,29305255064132
209,1,29305255068745,29305275295917
210,1,29305275301203,29305295005291
211,1,29305295011154,29305315336465
212,1,29305315341571,29305335038920
213,1,29305335044356,29305355178419
214,1,29305355183992,29305375049000
215,1,29305375054294,29305395074059
216,1,29305395080300,29305415016680
217,1,29305415022541,29305435123448
218,1,29305435129062,29305455068422
219,1,29305455073841,29305475152478
220,1,29305475158111,29305495017167
221,1,29305495022433,29305515253474
222,1,29305515258116,29305535090747
223,1,29305535096292,29305555065243
224,1,29305555070302,29305574949073
225,1,29305574954026,29305595071502
226,1,29305595077010,29305614977198
227,1,29305614981554,29305635168116
228,1,29305635173437,29305654961704
229,1,29305654967500,29305675117911
230,1,29305675123372,29305695051019
231,1,29305695056314,29305715175422
232,1,29305715181394,29305735594557
233,1,29305735601711,29305755288759
234,1,29305755294185,29305775030246
235,1,29305775036053,29305795001384
236,1,29305795007274,29305814982689
237,1,29305814988031,29305835081374
238,1,29305835086513,29305855020470
239,1,29305855025753,29305875080565
240,1,29305875086116,29305894984491
241,1,29305894989834,29305915225345
242,1,29305915230939,29305938988388
243,1,29305938993811,29305959140348
244,1,29305959146104,29305979036179
245,1,29305979041402,29305999227097
246,1,29305999232495,29306018946557
247,1,29306018951599,29306039071290
248,1,29306039076624,29306058933937
249,1,29306058939200,29306079110683
250,1,29306079116302,29306098960769
251,1,29306098985476,29306119038336
252,1,29306119043647,29306139135172
253,1,29306139142239,29306159055647
254,1,29306159060749,29306179006569
255,1,29306179011672,29306199019550
256,1,29306199025583,29306218937586
257,1,29306218943827,29306239009456
258,1,29306239014880,29306258995416
259,1,29306259001063,29306279217253
260,1,29306279223325,29306298937835
261,1,29306298943843,29306319086729
262,1,29306319092597,29306339082731
263,1,29306339088843,29306358799488
264,1,29306358804367,29306378984938
265,1,29306379005999,29306399101796
266,1,29306399107711,29306418948971
267,1,29306418954684,29306439076216
268,1,29306439082008,29306459021537
269,1,29306459028939,29306479035213
270,1,29306479041025,29306498983112
271,1,29306498988747,29306519070443
272,1,29306519076448,29306539050683
273,1,29306539056494,29306559062612
274,1,29306559068983,29306578974471
275,1,29306578980587,29306599064394
276,1,29306599070542,29306618927304
277,1,29306618933775,29306639056172
278,1,29306639061881,29306658964226
279,1,29306658970315,29306678985178
280,1,29306678991007,29306703068354
281,1,29306703074273,29306723095633
282,1,29306723100984,29306742931086
283,1,29306742935788,29306763252841
284,1,29306763271550,29306783062610
285,1,29306783068893,29306803104066
286,1,29306803109835,29306823005463
287,1,29306823011771,29306843099818
288,1,29306843105501,29306862967251
289,1,29306862973181,29306883110703
290,1,29306883116592,29306903078157
291,1,29306903084045,29306923062398
292,1,29306923068434,29306943055866
293,1,29306943062470,29306963025244
294,1,29306963050113,29306982969320
295,1,29306982975025,29307003097631
296,1,29307003103371,29307023020328
297,1,29307023026296,29307043088144
298,1,29307043093836,29307063053002
299,1,29307063059367,29307083100062
300,1,29307083105834,29307103802348
301,1,29307103836159,29307123102714
302,1,29307123108972,29307143064533
303,1,29307143077149,29307163072537
304,1,29307163078694,29307183052433
305,1,29307183058660,29307203092964
306,1,29307203099161,29307222923508
307,1,29307222929147,29307243377309
308,1,29307243382981,29307263149946
309,1,29307263157943,29307283190588
310,1,29307283196415,29307303001967
311,1,29307303007907,29307323079403
312,1,29307323085914,29307342912236
313,1,29307342918480,29307363130616
314,1,29307363136675,29307382938558
315,1,29307382944862,29307403049721
316,1,29307403055829,29307422987354
317,1,29307422993408,29307443249628
318,1,29307443255767,29307467032147
319,1,29307467037669,29307487233268
320,1,29307487239224,29307506862153
321,1,29307506867912,29307527112561
322,1,29307527118525,29307546937686
323,1,29307546943679,29307567090359
324,1,29307567096111,29307586936512
325,1,29307586942487,29307607014680
326,1,29307607021501,29307627042587
327,1,29307627048220,29307647112931
328,1,29307647118685,29307666960861
329,1,29307666966900,29307687152056
330,1,29307687158402,29307707403022
331,1,29307707409012,29307727104042
332,1,29307727110255,29307747084876
333,1,29307747090371,29307767143689
334,1,29307767150368,29307787060471
335,1,29307787067882,29307807020579
336,1,29307807026424,29307826970750
337,1,29307826977055,29307847105915
338,1,29307847111826,29307867157732
339,1,29307867163843,29307887136722
340,1,29307887142427,29307907027898
341,1,29307907033805,29307927028301
342,1,29307927033867,29307946981992
343,1,29307946987832,29307967039204
344,1,29307967045336,29307986931179
345,1,29307986936695,29308009077001
346,1,29308009083470,29308027054845
347,1,29308027061047,29308047045657
348,1,29308047051489,29308067057051
349,1,29308067063342,29308087141156
350,1,29308087166740,29308106960267
351,1,29308106966148,29308127103703
352,1,29308127124186,29308146992936
353,1,29308147000241,29308167165936
354,1,29308167172239,29308187002435
355,1,29308187008497,29308211186925
356,1,29308211192870,29308231059273
357,1,29308231065067,29308251076279
358,1,29308251082126,29308271224912
359,1,29308271231093,29308291139977
360,1,29308291146130,29308311501178
361,1,29308311506261,29308331211866
362,1,29308331217804,29308350994394
363,1,29308351000015,29308371108402
364,1,29308371114105,29308391006284
365,1,29308391012254,29308411203319
366,1,29308411209495,29308430991187
367,1,29308430997060,29308451110770
368,1,29308451116686,29308471004140
369,1,29308471010572,29308491308088
370,1,29308491316184,29308511013927
371,1,29308511020206,29308531206810
372,1,29308531213451,29308551062553
373,1,29308551068203,29308570933256
374,1,29308570938951,29308591053041
375,1,29308591059021,29308610903975
376,1,29308610909281,29308631112839
377,1,29308631118245,29308651137472
378,1,29308651143685,29308671063406
379,1,29308671069260,29308691071127
380,1,29308691076967,29308710922991
381,1,29308710928556,29308731044429
382,1,29308731050262,29308750890233
383,1,29308750895682,29308771209852
384,1,29308771216002,29308790988708
385,1,29308790995254,29308811081694
386,1,29308811087853,29308830977772
387,1,29308830984020,29308851024666
388,1,29308851030170,29308870999781
389,1,29308871005799,29308891025092
390,1,29308891031066,29308911451997
391,1,29308911458801,29308931155156
392,1,29308931175834,29308951008166
393,1,29308951014062,29308975039543
394,1,29308975045450,29308995459389
395,1,29308995465321,29309015151894
396,1,29309015196444,29309035094183
397,1,29309035100036,29309055121837
398,1,29309055127560,29309074954117
399,1,29309074959604,29309095129014
400,1,29309095134862,29309114939987
401,1,29309114947473,29309135044425
402,1,29309135050435,29309154932852
403,1,29309154956197,29309175043638
404,1,29309175049497,29309194946088
405,1,29309194951981,29309215113547
406,1,29309215119441,29309234924450
407,1,29309234930365,29309254885719
408,1,29309254891779,29309275009028
409,1,29309275015352,29309295064497
410,1,29309295069940,29309314872444
411,1,29309314878300,29309335019729
412,1,29309335026152,29309355249937
413,1,29309355256324,29309375227756
414,1,29309375233744,29309395035566
415,1,29309395041413,29309415093429
416,1,29309415099567,29309434976490
417,1,29309434982516,29309455078021
418,1,29309455084745,29309474917475
419,1,29309474923397,29309495149588
420,1,29309495154284,29309514891469
421,1,29309514896205,29309535181179
422,1,29309535188166,29309555114582
423,1,29309555120482,29309575062146
424,1,29309575068145,29309594949630
425,1,29309594955460,29309615004964
426,1,29309615011185,29309634862468
427,1,29309634868477,29309654948551
428,1,29309654954135,29309674966934
429,1,29309674972675,29309695047339
430,1,29309695053834,29309714955260
431,1,29309714961277,29309738938649
432,1,29309738943974,29309758909769
433,1,29309758915919,29309779043847
434,1,29309779049481,29309798965636
435,1,29309798990017,29309819067898
436,1,29309819073618,29309838849066
437,1,29309838855461,29309858952810
438,1,29309858958637,29309878890115
439,1,29309878895330,29309899095757
440,1,29309899101679,29309919001577
441,1,29309919007512,29309939043448
442,1,29309939049605,29309958903302
443,1,29309958909218,29309979008241
444,1,29309979014087,29309999501700
445,1,29309999509584,29310019229161
446,1,29310019235202,29310039134460
447,1,29310039139713,29310059010972
448,1,29310059016848,29310078952813
449,1,29310078958842,29310099041539
450,1,29310099047179,29310119070776
451,1,29310119076611,29310139048900
452,1,29310139054712,29310159063432
453,1,29310159069079,29310179035591
454,1,29310179041243,29310198975189
455,1,29310199000231,29310218975418
456,1,29310218981848,29310238927558
457,1,29310238934281,29310258969568
458,1,29310258975575,29310278915909
459,1,29310278920825,29310299007681
460,1,29310299013474,29310318848839
461,1,29310318854416,29310338962294
462,1,29310338967786,29310358933596
463,1,29310358939225,29310379110793
464,1,29310379117239,29310398939684
465,1,29310398945641,29310419033093
466,1,29310419040210,29310438937987
467,1,29310438943556,29310459066095
468,1,29310459071912,29310482966835
469,1,29310482972940,29310503508026
470,1,29310503514049,29310522989151
471,1,29310522995056,29310543140658
472,1,29310543146719,29310562939559
473,1,29310562945291,29310582956430
474,1,29310582962362,29310602896996
475,1,29310602902882,29310622910648
476,1,29310622915768,29310642981714
477,1,29310642987443,29310663027596
478,1,29310663033415,29310682904289
479,1,29310682910252,29310703009755
480,1,29310703015550,29310722914131
481,1,29310722919471,29310743135043
482,1,29310743140816,29310763072709
483,1,29310763078676,29310783087981
484,1,29310783093989,29310802891374
485,1,29310802897600,29310823042450
486,1,29310823048312,29310843021502
487,1,29310843027130,29310862980733
488,1,29310862985588,29310883044215
489,1,29310883049905,29310904722328
490,1,29310904729337,29310922789140
491,1,29310922794803,29310943337928
492,1,29310943344253,29310962897843
493,1,29310962903323,29310983052745
494,1,29310983058532,29311003647380
495,1,29311003653798,29311023014942
496,1,29311023020649,29311042954696
497,1,29311042960112,29311063005492
498,1,29311063010943,29311082894133
499,1,29311082900251,29311102929448
500,1,29311102934607,29311122924148
501,1,29311122930311,29311143049706
502,1,29311143055788,29311162913673
503,1,29311162919596,29311183017293
504,1,29311183023407,29311202827547
505,1,29311202846982,29311222982958
506,1,29311222988887,29311246861110
507,1,29311246867141,29311267005517
508,1,29311267011187,29311286956982
509,1,29311286962339,29311307045075
510,1,29311307051199,29311326915956
511,1,29311326921138,29311347141202
512,1,29311347146504,29311367017460
513,1,29311367023442,29311387093721
514,1,29311387099603,29311406969738
515,1,29311406975161,29311427083022
516,1,29311427089222,29311446961897
517,1,29311446967658,29311467090221
518,1,29311467096079,29311486991479
519,1,29311486997315,29311507577107
520,1,29311507598490,29311527049447
521,1,29311527056885,29311547198067
522,1,29311547203832,29311567060217
523,1,29311567066180,29311587187124
524,1,29311587193104,29311607100875
525,1,29311607107719,29311627082280
526,1,29311627088556,29311647260902
527,1,29311647267471,29311667205645
528,1,29311667211038,29311687204937
529,1,29311687210903,29311707249339
530,1,29311707255300,29311727059312
531,1,29311727064818,29311747224431
532,1,29311747230351,29311767262264
533,1,29311767267886,29311787449343
534,1,29311787455871,29311807091729
535,1,29311807097760,29311827265429
536,1,29311827271144,29311847181422
537,1,29311847187048,29311867229841
538,1,29311867236043,29311887066020
539,1,29311887071936,29311907073644
540,1,29311907079532,29311927019927
541,1,29311927026339,29311947318700
542,1,29311947323749,29311967273743
543,1,29311967279553,29311987356690
544,1,29311987362536,29312011913134
545,1,29312011918256,29312031249885
546,1,29312031256218,29312050917785
547,1,29312050923717,29312071088700
548,1,29312071094623,29312091019660
549,1,29312091026433,29312111212644
550,1,29312111218963,29312131022069
551,1,29312131028299,29312151177494
552,1,29312151183843,29312171068284
553,1,29312171074478,29312191226905
554,1,29312191232543,29312211049097
555,1,29312211055341,29312231191310
556,1,29312231214263,29312250989349
557,1,29312250995674,29312271207647
558,1,29312271213237,29312291115285
559,1,29312291121605,29312311266679
560,1,29312311272299,29312331093225
561,1,29312331099116,29312351178578
562,1,29312351201706,29312371031319
563,1,29312371037397,29312391304039
564,1,29312391317765,29312411235290
565,1,29312411240570,29312431306434
566,1,29312431312210,29312451226509
567,1,29312451232451,29312471329622
568,1,29312471438852,29312491150878
569,1,29312491156817,29312511188222
570,1,29312511193322,29312531302172
571,1,29312531308509,29312551281358
572,1,29312551287230,29312571181854
573,1,29312571187801,29312591215204
574,1,29312591221383,29312611219184
575,1,29312611225114,29312631308291
576,1,29312631314266,29312651190452
577,1,29312651196690,29312671311712
578,1,29312671317599,29312691273692
579,1,29312691279560,29312711303752
580,1,29312711309279,29312731190528
581,1,29312731196784,29312755558747
582,1,29312755566785,29312774956669
583,1,29312774961750,29312795366710
584,1,29312795372944,29312815239828
585,1,29312815245552,29312835306569
586,1,29312835312036,29312855185151
587,1,29312855190756,29312875280426
588,1,29312875285945,29312895261218
589,1,29312895266805,29312915209778
590,1,29312915215942,29312935231837
591,1,29312935237618,29312955272559
592,1,29312955278125,29312975136617
593,1,29312975144663,29312995271894
594,1,29312995277972,29313014941796
595,1,29313014946874,29313037330388
596,1,29313037336923,29313055209228
597,1,29313055214930,29313075094542
598,1,29313075100376,29313095079779
599,1,29313095085860,29313115268977
600,1,29313115274670,29313135239935
601,1,29313135246058,29313155276119
602,1,29313155281950,29313175051206
603,1,29313175056984,29313195166730
604,1,29313195172226,29313214977248
605,1,29313215000099,29313235156374
606,1,29313235162026,29313255035355
607,1,29313255041548,29313274984457
608,1,29313275003950,29313295047826
609,1,29313295053423,29313315053901
610,1,29313315059808,29313335016589
611,1,29313335022724,29313355085875
612,1,29313355091996,29313374871720
613,1,29313374877597,29313395045934
614,1,29313395051828,29313414861339
615,1,29313414867361,29313435112254
616,1,29313435117816,29313454929362
617,1,29313454935024,29313475024297
618,1,29313475029847,29313494975541
619,1,29313494981451,29313519008480
620,1,29313519014236,29313539117787
621,1,29313539134246,29313559232938
622,1,29313559238996,29313579043108
623,1,29313579048486,29313599165926
624,1,29313599171705,29313618982555
625,1,29313618988108,29313639060574
626,1,29313639066376,29313659107284
627,1,29313659113599,29313679033111
628,1,29313679038989,29313699021353
629,1,29313699027556,29313719088037
630,1,29313719093945,29313739035636
631,1,29313739041769,29313759236219
632,1,29313759244542,29313778895521
633,1,29313778901473,29313799083703
634,1,29313799089749,29313819074751
635,1,29313819080804,29313839132439
636,1,29313839138024,29313858960638
637,1,29313858966680,29313878953975
638,1,29313878959202,29313898982348
639,1,29313898988247,29313919029455
640,1,29313919035359,29313938899115
641,1,29313938905274,29313958966304
642,1,29313958972504,29313978900421
643,1,29313978906673,29313999009265
644,1,29313999015538,29314019535164
645,1,29314019541324,29314039094114
646,1,29314039099990,29314058993414
647,1,29314058999667,29314078975676
648,1,29314078981117,29314098915920
649,1,29314098922111,29314119066073
650,1,29314119072387,29314138945335
651,1,29314138951143,29314159004689
652,1,29314159011143,29314178979881
653,1,29314178985670,29314199073846
654,1,29314199079443,29314218932565
655,1,29314218938549,29314238963211
656,1,29314238969301,29314258987667
657,1,29314258993859,29314283160216
658,1,29314283166153,29314303077326
659,1,29314303083380,29314323092979
660,1,29314323113634,29314342976084
661,1,29314342982511,29314363022806
662,1,29314363028787,29314382932408
663,1,29314382938490,29314403051223
664,1,29314403057059,29314422975816
665,1,29314422982024,29314443094246
666,1,29314443099694,29314462907915
667,1,29314462913956,29314483003013
668,1,29314483009108,29314502971149
669,1,29314502977163,29314522832204
670,1,29314522838770,29314542976814
671,1,29314542983171,29314562998912
672,1,29314563004413,29314582916035
673,1,29314582925398,29314602995149
674,1,29314603001339,29314622973332
675,1,29314622979519,29314643314461
676,1,29314643319935,29314663012817
677,1,29314663018235,29314683161738
678,1,29314683167356,29314702961765
679,1,29314702967867,29314723102918
680,1,29314723108482,29314743090904
681,1,29314743096822,29314763429753
682,1,29314763436620,29314782910925
683,1,29314782916891,29314803153882
684,1,29314803159795,29314823020572
685,1,29314823026631,29314843098167
686,1,29314843103783,29314863040198
687,1,29314863046295,29314883148784
688,1,29314883154999,29314903161258
689,1,29314903167171,29314923094318
690,1,29314923117835,29314943304361
691,1,29314943311228,29314963094086
692,1,29314963099847,29314983064063
693,1,29314983069517,29315003094526
694,1,29315003099928,29315027696022
695,1,29315027702113,29315047441706
696,1,29315047447592,29315067072046
697,1,29315067078210,29315087179377
698,1,29315087185342,29315106970114
699,1,29315106976211,29315127112059
700,1,29315127117770,29315147195178
701,1,29315147200994,29315167123804
702,1,29315167129456,29315186976637
703,1,29315186982224,29315207089722
704,1,29315207095848,29315227009992
705,1,29315227015546,29315247198502
706,1,29315247204165,29315267399838
707,1,29315267406388,29315287122924
708,1,29315287128601,29315306973530
709,1,29315306979504,29315327097703
710,1,29315327121579,29315346940549
711,1,29315346946585,29315367242648
712,1,29315367248850,29315387086679
713,1,29315387092330,29315407059299
714,1,29315407065601,29315427039672
715,1,29315427045984,29315447118779
716,1,29315447124716,29315467097340
717,1,29315467103640,29315487190312
718,1,29315487196193,29315507108656
719,1,29315507114613,29315526981164
720,1,29315526986512,29315547218429
721,1,29315547224762,29315567210084
722,1,29315567215688,29315587079874
723,1,29315587085876,29315607088826
724,1,29315607094575,29315626908314
725,1,29315626914396,29315647157174
726,1,29315647162598,29315666979662
727,1,29315666985555,29315687151135
728,1,29315687156817,29315707010849
729,1,29315707016956,29315727150829
730,1,29315727156530,29315747020935
731,1,29315747027007,29315767204988
732,1,29315767226461,29315790971274
733,1,29315790977104,29315811173054
734,1,29315811181519,29315831078895
735,1,29315831084794,29315851268534
736,1,29315851274965,29315871093151
737,1,29315871099237,29315891187392
738,1,29315891192743,29315911083917
739,1,29315911089733,29315931411340
740,1,29315931417062,29315951084589
741,1,29315951091156,29315971163225
742,1,29315971168884,29315991105381
743,1,29315991111361,29316011104826
744,1,29316011110474,29316031000751
745,1,29316031006505,29316051195277
746,1,29316051200995,29316071155600
747,1,29316071161847,29316091084753
748,1,29316091090982,29316110904475
749,1,29316110910360,29316131156187
750,1,29316131161861,29316151102423
751,1,29316151108442,29316171238176
752,1,29316171244516,29316190971846
753,1,29316190978199,29316211094278
754,1,29316211099963,29316230998949
755,1,29316231004740,29316251109394
756,1,29316251114972,29316271560841
757,1,29316271570791,29316291312106
758,1,29316291318100,29316311099162
759,1,29316311105295,29316331163023
760,1,29316331169129,29316351000145
761,1,29316351024005,29316371208054
762,1,29316371214169,29316391054986
763,1,29316391060685,29316411087136
